"","MDCCode","DRGCode","DRGName","PDX","PPROC","age","ADX","LOS","CC","statusOut","APROC","bornWt"
"611","MDCO","OR15","阴道分娩，不伴合并症与伴随病                                  ","(O64.002|O80.101|O99.3022|O69.802|O83.001|O66.306|O65.802|O42.901|O61.901|Z37.001|O66.901|O99.8022|O66.304|O62.403|O66.001|O65.301|O68.004|O63.004|O42.111|O60.102|Z37.502|O80.901|O98.2021|O65.804|O81.301|Z37.203|O69.207|O70.004|O99.0021|O63.001|O75.403|O68.102|O99.1023|O65.801|O69.204|O66.501|O62.203|O64.802|O65.501|O66.201|O65.803|O81.101|O99.8028|O68.301|O65.401|O62.204|O81.401|O68.001|O99.1022|O99.3021|O64.003|O75.401|O63.901|O83.801|O70.901|O84.901|O82.101|O70.103|O82.201|O67.003|Z37.301|O98.8022|O99.7021|O66.303|O81.501|O68.302|O75.101|O69.208|O69.101|O64.804|O68.003|O80.001|O42.121|O42.001|Z37.601|O84.101|O62.402|O64.004|O70.104|O98.4021|O82.001|O62.406|O75.201|O62.301|Z37.904|O99.8029|O98.5021|O70.302|O98.1021|O69.501|O63.003|O68.901|O70.101|O31.002|Z37.201|O98.6021|O68.101|O60.302|Z37.902|O67.002|O83.901|O62.405|O69.801|O65.101|O70.007|O64.201|O61.001|O98.0021|O64.502|O83.201|O62.201|O82.801|O75.701|O98.8021|O66.305|O70.102|O67.001|Z37.401|O99.8023|O66.302|O75.901|O62.901|O66.307|O69.503|O70.201|O65.805|O69.209|O60.201|O83.101|O70.001|O84.801|O70.301|O64.803|O61.102|O68.902|O75.804|O69.301|O99.4021|O69.003|O60.301|O69.201|O69.205|O64.202|O67.901|O99.8026|O81.201|O31.001|O84.201|O69.202|O68.002|O63.101|Z37.903|O62.102|O67.004|O84.001|O75.402|O68.201|O70.005|O65.901|O65.902|O66.101|O64.801|O62.001|O69.504|O75.302|O69.502|O70.202|O66.401|O69.206|O60.101|O81.001|O69.901|O75.301|O83.401|Z37.202|O99.1021|O70.203|O64.401|Z37.102|O82.901|Z37.701|Z37.002|O63.002|O64.101|O62.404|O65.201|O70.002|O69.001|O99.6021|O69.203|O99.8021|O83.301|O75.001|Z37.901|O63.102|O99.8024|O62.401|O99.8027|O70.303|O98.3021|O75.801|O70.006|O70.003|O61.002|O62.202|O99.8025|O66.301|O64.301|O64.001|O63.902|O75.803|O65.001|Z37.501|O65.402|O69.210|O68.202|O67.902|O75.802|Z37.101|O61.101|O69.002)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"612","MDCO","OS19","产后、流产后无手术室操作                                      ","(O08.103|O90.401|085xx02|O87.101|O72.303|O72.202|O92.711|O90.201|O72.302|O87.201|O86.103|O08.105|O08.001|O72.001|O92.401|085xx05|O08.202|O72.301|O92.111|O08.002|O86.001|O91.216|O08.812|085xx01|O72.102|O08.009|O08.007|O86.202|O87.002|O73.102|O72.101|O91.002|O87.302|O08.005|O08.402|O89.002|O08.804|O72.203|O08.603|O90.802|O90.002|O08.808|O86.002|O87.902|O87.901|O90.803|O08.102|O91.114|O08.811|O90.001|O87.801|O08.205|F53.101|O92.502|O08.201|Z39.021|O08.803|O08.104|O86.102|O08.008|O08.006|O86.201|O08.807|O73.101|O73.002|O08.601|O92.702|O90.501|O90.102|O85xx03|O90.804|O08.004|O73.004|O72.002|O91.218|O08.806|O92.701|O92.501|O08.810|O90.101|O86.402|O08.403|Z39.011|O86.401|Z39.001|F53.901|O92.301|O86.101|O08.401|F53.002|O08.602|O08.805|O90.805|O08.003|O87.301|F53.001|O08.303|O72.201|O08.304|O87.903|O91.215|O72.003|O08.801|O08.204|O85xx05|085xx04|O86.403|O89.003|O87.802|O86.301|O73.003|O08.301|O91.217|Z39.031|O71.201|O08.101|O91.012|O90.801|O91.113|O89.004|O08.809|O89.001|O90.806|O89.102|O89.101|O90.301|O08.203|O87.001|O08.604|O91.001|O86.801|O89.901|O85xx04|O91.104|O15.202|O08.802|O92.601|O08.206|O73.001|O08.302|085xx01)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
"613","MDCO","OS29","流产，无手术室操作                                            ","(O01.001|O07.901|O03.201|O06.802|O06.901|O02.002|O06.905|O03.801|O04.904|O03.501|O05.804|O05.803|O04.501|O07.401|O06.101|O06.401|O06.903|O04.801|O02.003|O05.201|O03.903|O01.101|O04.601|O04.101|O07.402|O04.102|O06.902|O05.901|O03.901|O04.201|O04.902|O06.907|O07.301|O06.803|O05.801|O01.901|O06.701|O02.101|O03.701|O04.907|O02.102|O04.905|O06.102|O03.101|O06.201|O07.302|O04.906|O04.001|O02.001|O04.701|O01.902|O03.001|O04.903|O03.401|O07.403|O06.906|O06.801|O07.201|O05.802|O04.401|O03.803|O04.301|O03.802|O04.901|O07.001|O06.904|O03.902)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
"614","MDCO","OT19","异位妊娠                                                      ","(O00.103|O00.202|O00.001|O00.105|Z64.001|O00.802|O00.201|O00.805|O00.109|O00.804|O00.102|O00.104|O00.107|O00.108|O00.801|O00.901|O00.806|O00.101|O00.111|O00.106|O00.110|O00.803)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
"615","MDCO","OU11","早产及假临产，伴重要合并症与伴随病                            ","(O47.902|O47.901|O47.001)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
"616","MDCO","OU15","早产及假临产，不伴合并症与伴随病                              ","(O47.902|O47.901|O47.001)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
"617","MDCO","OZ11","其他与妊娠相关的诊断，伴重要合并症与伴随病                    ","(O34.813|O99.416|O99.702|O34.602|O99.3011|O35.828|O32.103|O99.408|O43.810|Z35.202|O91.202|O26.9x305|Z35.210|O98.5011|O45.002|O99.215|O98.3011|O34.504|O34.810|O22.903|O99.5011|O26.9x001|O35.301|O99.216|O43.110|O12.101|O21.103|O99.214|O26.821|O35.819|O88.301|Z36.002|O34.704|O26.9x102|O34.202|O99.102|O35.817|O33.703|O34.002|O26.9x408|O71.703|O44.101|O26.9x204|O23.201|O26.814|O99.0031|Z36.802|O71.401|O99.811|O99.8018|O99.415|O21.101|O98.804|O99.311|O99.421|O24.021|O32.901|O99.8038|O26.9x106|O23.501|O15.001|O99.209|O34.604|O34.605|O34.815|O32.101|O99.305|O99.823|O34.004|O99.832|O46.002|O99.507|O99.501|O23.001|O99.815|O99.310|O99.429|O43.105|O43.807|O99.801|O99.106|O34.811|O20.901|O99.502|O34.103|O91.103|O36.501|O26.9x101|O26.9x510|Z35.501|O99.806|O99.1032|O99.8036|O43.806|O29.003|O99.604|O33.701|O99.217|O99.312|O99.1033|O99.418|O35.803|O99.824|O35.824|O34.601|O30.001|O36.002|O71.701|O99.8033|O36.201|O33.302|O35.201|O99.307|O26.9x206|O33.301|O11xx01|O99.820|Z36.101|O26.9x306|O99.433|O45.001|O34.001|Z36.201|N85.805|O26.609|O29.002|O32.102|O88.001|O88.101|O43.801|O99.814|O99.003|O35.701|Z35.302|O10.301|O99.2011|O99.208|O33.902|O33.901|O91.102|O26.9x405|O34.801|O98.801|Z35.901|O98.1011|O34.817|O98.806|O22.103|O99.205|O44.003|Z36.001|O26.9x403|Q51.401|O98.2011|O29.102|O35.816|O99.606|O26.9x202|O35.813|O99.1013|O26.9x201|O98.0011|O26.9x401|O99.314|O99.414|Z35.207|O99.803|O99.822|O34.819|O99.509|O99.8032|O34.809|O99.802|O99.2031|O22.501|O02.801|O30.101|O22.301|O36.503|O35.814|O99.304|O32.001|O46.901|O35.706|Q51.101|O43.805|Z35.103|O33.003|O99.704|O35.601|O98.6011|O23.101|O34.410|O34.804|O29.901|O26.9x502|O23.503|O35.302|O24.011|O99.411|P20.901|O36.601|O24.401|O98.1031|O35.827|O31.201|O35.101|O12.001|O99.6011|O22.901|O99.424|O99.608|O26.9x205|O99.510|O99.426|O99.3031|O15.101|O34.301|O32.301|O26.701|O41.803|O99.8019|Z33xx01|O31.002|O10.201|O26.9x404|Z36.303|O99.8011|O33.001|Z35.301|O98.404|O34.411|O35.802|O26.9x402|O71.501|O26.9x104|O35.822|O99.105|O26.9x203|O46.003|O43.104|O21.104|O99.430|O41.001|O99.8014|O34.802|O99.607|O98.807|O23.504|O26.9x406|Z31.101|O99.212|O34.404|O35.820|O32.002|O99.835|O35.003|O23.902|O30.802|O36.401|O34.005|O34.006|O26.9x503|O26.601|O26.9x407|Z34.901|O32.202|O44.102|O99.8039|O98.6031|O36.804|O34.803|O71.603|O99.2021|O26.9x109|Q51.810|O30.201|O15.901|D26.901|O99.5021|O71.001|O99.206|O74.901|O74.001|O48xx01|O99.813|O99.804|B37.304＋N77.1*|O26.9x105|O26.9x301|O43.103|O99.615|O36.001|N83.902|O34.814|O35.807|O26.9x508|O26.201|O99.0013|O26.9x108|O36.101|O99.821|O99.612|O26.9x501|O71.101|O99.1031|O99.407|O22.902|O35.901|O91.204|O35.808|O26.815|O71.503|O99.4011|O99.308|O30.801|O41.002|O34.506|O99.315|O23.401|O35.805|O35.801|O98.802|O99.8034|O99.703|O99.827|O99.807|O99.706|O20.001|O99.107|O91.205|O98.402|O26.9x509|O34.501|O34.816|O45.004|O43.001|Z35.701|O34.505|O35.821|O35.826|O99.825|O43.803|O71.901|Z35.206|O99.602|O26.9302|O26.401|O10.101|O74.002|O46.004|O34.603|O99.613|O21.106|O71.702|O98.301|Z35.205|O24.121|O99.7011|O26.605|O26.813|O14.102|O88.801|O41.103|O43.804|O99.8031|025xx01|O99.8015|O71.102|O34.702|O29.004|O99.403|O29.001|O99.809|O34.402|Z35.601|O99.423|O15.102|O92.101|O26.9x507|O26.608|O99.504|O10.901|O26.811|Z30.204|Z36.004|O32.302|O34.701|Z35.001|O99.202|Z36.005|O32.105|O26.9x103|O26.9x506|O26.9x107|Z35.204|O46.801|O33.002|O41.802|O22.402|O99.8035|O36.502|O99.4031|O26.301|O99.406|O99.505|O35.811|Z35.208|O34.808|O34.807|O99.207|O35.825|O23.502|O16xx01|O23.002|O34.408|O22.001|O91.208|O32.601|O24.301|O35.102|N83.903|O99.210|O40xx01|O26.9x304|O26.9x504|O45.902|O99.828|O26.9x303|O35.705|O33.704|O25xx01|O34.812|O99.508|O41.101|O22.102|O99.303|O71.802|O34.101|O99.6031|O23.510|O33.705|Z35.101|O99.808|Z36.401|O33.601|O43.109|O99.432|R10.202|O99.701|O88.202|O91.206|O36.803|O88.302|Z35.203|O99.204|O71.502|O74.202|O99.104|O98.2031|O34.806|O35.001|O43.808|O36.102|O71.801|O26.9401|Z35.401|O99.417|O45.003|O26.602|O99.805|O26.501|O43.802|O21.001|O28.301|O33.105|O99.818|O99.1012|O71.301|O45.801|O22.801|O41.104|O23.506|034.406|O99.833|034.703|035.823|O98.805|O98.403|O99.211|O34.401|046.005|071.601|099.506|034.302|O99.8037|O43.106|O98.4031|099.419|013xx01|026.610|O35.704|Z34.001|O10.902|O35.812|010.001|O34.805|098.5031|O98.8012|O98.3031|099.829|021.201|035.002|031.001|O35.815|O99.601|O41.102|O34.503|O35.818|O35.809|O43.108|O10.401|O99.819|O95xx01|O99.810|O99.609|O99.425|O98.4011|O99.3032|O44.002|O21.903|O99.422|O13xx01|O99.410|O43.003|O34.407|O43.102|O46.001|099.0012|034.405|O99.8012|099.201|O99.5031|O99.428|036.504|O99.705|099.605|O98.401|O43.107|034.818|095xx01|O99.427|O26.101|Z64.101|O32.401|Z36.801|035.702|O35.004|026.9x509|026.812|O34.403|O99.412|099.402|036.304|O23.507|Z35.102|Q52.104|099.103|034.409|O26.604|033.501|026.9x408|023.508|O98.501|O21.105|021.102|O34.201|N76.006|O99.3012|099.1011|O45.901|O99.611|O44.001|012.201|O34.502|O26.001|O98.8032|O99.420|035.804|O35.806|O99.302|O29.101|O33.101|099.603|O22.101|O99.0011|A34xx01|O13xx03|O99.503|O36.302|O99.409|O98.0031|O99.434|O99.306|O98.808|O33.706|O98.8031|O33.201|036.202|O36.303|O99.8016|O35.703|O30.901|O99.413|O99.431|Z36.003|Z35.201|O43.002|O43.101|Z36.501|071.602|O26.9501|O99.405|O22.202|O99.002|O91.207|O99.817|P08.002|O34.102|O99.101|O99.707|O88.201|O23.511|022.401|Z36.302|026.9x107|099.404|O99.7031|O91.101|O43.111|O33.702|O98.8011|O91.201|Z35.209|O74.201|099.401|023.509|022.201|O91.203|036.301|O99.203|O99.8017|O99.610|034.003|026.9109|O35.103|099.614|N87.902|Z36.901|O26.9x302|026.9x407|013xx03|011xx01|O28.901|099.8013|O24.111|O26.9x505|O32.104|O14.103)","[NULL]","[NULL]","[NULL]","[NULL]","(MCC)","[NULL]","[NULL]","[NULL]"
"618","MDCO","OZ13","其他与妊娠相关的诊断，伴合并症与伴随病                        ","(O34.813|O99.416|O99.702|O34.602|O99.3011|O35.828|O32.103|O99.408|O43.810|Z35.202|O91.202|O26.9x305|Z35.210|O98.5011|O45.002|O99.215|O98.3011|O34.504|O34.810|O22.903|O99.5011|O26.9x001|O35.301|O99.216|O43.110|O12.101|O21.103|O99.214|O26.821|O35.819|O88.301|Z36.002|O34.704|O26.9x102|O34.202|O99.102|O35.817|O33.703|O34.002|O26.9x408|O71.703|O44.101|O26.9x204|O23.201|O26.814|O99.0031|Z36.802|O71.401|O99.811|O99.8018|O99.415|O21.101|O98.804|O99.311|O99.421|O24.021|O32.901|O99.8038|O26.9x106|O23.501|O15.001|O99.209|O34.604|O34.605|O34.815|O32.101|O99.305|O99.823|O34.004|O99.832|O46.002|O99.507|O99.501|O23.001|O99.815|O99.310|O99.429|O43.105|O43.807|O99.801|O99.106|O34.811|O20.901|O99.502|O34.103|O91.103|O36.501|O26.9x101|O26.9x510|Z35.501|O99.806|O99.1032|O99.8036|O43.806|O29.003|O99.604|O33.701|O99.217|O99.312|O99.1033|O99.418|O35.803|O99.824|O35.824|O34.601|O30.001|O36.002|O71.701|O99.8033|O36.201|O33.302|O35.201|O99.307|O26.9x206|O33.301|O11xx01|O99.820|Z36.101|O26.9x306|O99.433|O45.001|O34.001|Z36.201|N85.805|O26.609|O29.002|O32.102|O88.001|O88.101|O43.801|O99.814|O99.003|O35.701|Z35.302|O10.301|O99.2011|O99.208|O33.902|O33.901|O91.102|O26.9x405|O34.801|O98.801|Z35.901|O98.1011|O34.817|O98.806|O22.103|O99.205|O44.003|Z36.001|O26.9x403|Q51.401|O98.2011|O29.102|O35.816|O99.606|O26.9x202|O35.813|O99.1013|O26.9x201|O98.0011|O26.9x401|O99.314|O99.414|Z35.207|O99.803|O99.822|O34.819|O99.509|O99.8032|O34.809|O99.802|O99.2031|O22.501|O02.801|O30.101|O22.301|O36.503|O35.814|O99.304|O32.001|O46.901|O35.706|Q51.101|O43.805|Z35.103|O33.003|O99.704|O35.601|O98.6011|O23.101|O34.410|O34.804|O29.901|O26.9x502|O23.503|O35.302|O24.011|O99.411|P20.901|O36.601|O24.401|O98.1031|O35.827|O31.201|O35.101|O12.001|O99.6011|O22.901|O99.424|O99.608|O26.9x205|O99.510|O99.426|O99.3031|O15.101|O34.301|O32.301|O26.701|O41.803|O99.8019|Z33xx01|O31.002|O10.201|O26.9x404|Z36.303|O99.8011|O33.001|Z35.301|O98.404|O34.411|O35.802|O26.9x402|O71.501|O26.9x104|O35.822|O99.105|O26.9x203|O46.003|O43.104|O21.104|O99.430|O41.001|O99.8014|O34.802|O99.607|O98.807|O23.504|O26.9x406|Z31.101|O99.212|O34.404|O35.820|O32.002|O99.835|O35.003|O23.902|O30.802|O36.401|O34.005|O34.006|O26.9x503|O26.601|O26.9x407|Z34.901|O32.202|O44.102|O99.8039|O98.6031|O36.804|O34.803|O71.603|O99.2021|O26.9x109|Q51.810|O30.201|O15.901|D26.901|O99.5021|O71.001|O99.206|O74.901|O74.001|O48xx01|O99.813|O99.804|B37.304＋N77.1*|O26.9x105|O26.9x301|O43.103|O99.615|O36.001|N83.902|O34.814|O35.807|O26.9x508|O26.201|O99.0013|O26.9x108|O36.101|O99.821|O99.612|O26.9x501|O71.101|O99.1031|O99.407|O22.902|O35.901|O91.204|O35.808|O26.815|O71.503|O99.4011|O99.308|O30.801|O41.002|O34.506|O99.315|O23.401|O35.805|O35.801|O98.802|O99.8034|O99.703|O99.827|O99.807|O99.706|O20.001|O99.107|O91.205|O98.402|O26.9x509|O34.501|O34.816|O45.004|O43.001|Z35.701|O34.505|O35.821|O35.826|O99.825|O43.803|O71.901|Z35.206|O99.602|O26.9302|O26.401|O10.101|O74.002|O46.004|O34.603|O99.613|O21.106|O71.702|O98.301|Z35.205|O24.121|O99.7011|O26.605|O26.813|O14.102|O88.801|O41.103|O43.804|O99.8031|025xx01|O99.8015|O71.102|O34.702|O29.004|O99.403|O29.001|O99.809|O34.402|Z35.601|O99.423|O15.102|O92.101|O26.9x507|O26.608|O99.504|O10.901|O26.811|Z30.204|Z36.004|O32.302|O34.701|Z35.001|O99.202|Z36.005|O32.105|O26.9x103|O26.9x506|O26.9x107|Z35.204|O46.801|O33.002|O41.802|O22.402|O99.8035|O36.502|O99.4031|O26.301|O99.406|O99.505|O35.811|Z35.208|O34.808|O34.807|O99.207|O35.825|O23.502|O16xx01|O23.002|O34.408|O22.001|O91.208|O32.601|O24.301|O35.102|N83.903|O99.210|O40xx01|O26.9x304|O26.9x504|O45.902|O99.828|O26.9x303|O35.705|O33.704|O25xx01|O34.812|O99.508|O41.101|O22.102|O99.303|O71.802|O34.101|O99.6031|O23.510|O33.705|Z35.101|O99.808|Z36.401|O33.601|O43.109|O99.432|R10.202|O99.701|O88.202|O91.206|O36.803|O88.302|Z35.203|O99.204|O71.502|O74.202|O99.104|O98.2031|O34.806|O35.001|O43.808|O36.102|O71.801|O26.9401|Z35.401|O99.417|O45.003|O26.602|O99.805|O26.501|O43.802|O21.001|O28.301|O33.105|O99.818|O99.1012|O71.301|O45.801|O22.801|O41.104|O23.506|034.406|O99.833|034.703|035.823|O98.805|O98.403|O99.211|O34.401|046.005|071.601|099.506|034.302|O99.8037|O43.106|O98.4031|099.419|013xx01|026.610|O35.704|Z34.001|O10.902|O35.812|010.001|O34.805|098.5031|O98.8012|O98.3031|099.829|021.201|035.002|031.001|O35.815|O99.601|O41.102|O34.503|O35.818|O35.809|O43.108|O10.401|O99.819|O95xx01|O99.810|O99.609|O99.425|O98.4011|O99.3032|O44.002|O21.903|O99.422|O13xx01|O99.410|O43.003|O34.407|O43.102|O46.001|099.0012|034.405|O99.8012|099.201|O99.5031|O99.428|036.504|O99.705|099.605|O98.401|O43.107|034.818|095xx01|O99.427|O26.101|Z64.101|O32.401|Z36.801|035.702|O35.004|026.9x509|026.812|O34.403|O99.412|099.402|036.304|O23.507|Z35.102|Q52.104|099.103|034.409|O26.604|033.501|026.9x408|023.508|O98.501|O21.105|021.102|O34.201|N76.006|O99.3012|099.1011|O45.901|O99.611|O44.001|012.201|O34.502|O26.001|O98.8032|O99.420|035.804|O35.806|O99.302|O29.101|O33.101|099.603|O22.101|O99.0011|A34xx01|O13xx03|O99.503|O36.302|O99.409|O98.0031|O99.434|O99.306|O98.808|O33.706|O98.8031|O33.201|036.202|O36.303|O99.8016|O35.703|O30.901|O99.413|O99.431|Z36.003|Z35.201|O43.002|O43.101|Z36.501|071.602|O26.9501|O99.405|O22.202|O99.002|O91.207|O99.817|P08.002|O34.102|O99.101|O99.707|O88.201|O23.511|022.401|Z36.302|026.9x107|099.404|O99.7031|O91.101|O43.111|O33.702|O98.8011|O91.201|Z35.209|O74.201|099.401|023.509|022.201|O91.203|036.301|O99.203|O99.8017|O99.610|034.003|026.9109|O35.103|099.614|N87.902|Z36.901|O26.9x302|026.9x407|013xx03|011xx01|O28.901|099.8013|O24.111|O26.9x505|O32.104|O14.103)","[NULL]","[NULL]","[NULL]","[NULL]","(CC)","[NULL]","[NULL]","[NULL]"
"619","MDCO","OZ15","其他与妊娠相关的诊断，不伴合并症与伴随病                      ","(O34.813|O99.416|O99.702|O34.602|O99.3011|O35.828|O32.103|O99.408|O43.810|Z35.202|O91.202|O26.9x305|Z35.210|O98.5011|O45.002|O99.215|O98.3011|O34.504|O34.810|O22.903|O99.5011|O26.9x001|O35.301|O99.216|O43.110|O12.101|O21.103|O99.214|O26.821|O35.819|O88.301|Z36.002|O34.704|O26.9x102|O34.202|O99.102|O35.817|O33.703|O34.002|O26.9x408|O71.703|O44.101|O26.9x204|O23.201|O26.814|O99.0031|Z36.802|O71.401|O99.811|O99.8018|O99.415|O21.101|O98.804|O99.311|O99.421|O24.021|O32.901|O99.8038|O26.9x106|O23.501|O15.001|O99.209|O34.604|O34.605|O34.815|O32.101|O99.305|O99.823|O34.004|O99.832|O46.002|O99.507|O99.501|O23.001|O99.815|O99.310|O99.429|O43.105|O43.807|O99.801|O99.106|O34.811|O20.901|O99.502|O34.103|O91.103|O36.501|O26.9x101|O26.9x510|Z35.501|O99.806|O99.1032|O99.8036|O43.806|O29.003|O99.604|O33.701|O99.217|O99.312|O99.1033|O99.418|O35.803|O99.824|O35.824|O34.601|O30.001|O36.002|O71.701|O99.8033|O36.201|O33.302|O35.201|O99.307|O26.9x206|O33.301|O11xx01|O99.820|Z36.101|O26.9x306|O99.433|O45.001|O34.001|Z36.201|N85.805|O26.609|O29.002|O32.102|O88.001|O88.101|O43.801|O99.814|O99.003|O35.701|Z35.302|O10.301|O99.2011|O99.208|O33.902|O33.901|O91.102|O26.9x405|O34.801|O98.801|Z35.901|O98.1011|O34.817|O98.806|O22.103|O99.205|O44.003|Z36.001|O26.9x403|Q51.401|O98.2011|O29.102|O35.816|O99.606|O26.9x202|O35.813|O99.1013|O26.9x201|O98.0011|O26.9x401|O99.314|O99.414|Z35.207|O99.803|O99.822|O34.819|O99.509|O99.8032|O34.809|O99.802|O99.2031|O22.501|O02.801|O30.101|O22.301|O36.503|O35.814|O99.304|O32.001|O46.901|O35.706|Q51.101|O43.805|Z35.103|O33.003|O99.704|O35.601|O98.6011|O23.101|O34.410|O34.804|O29.901|O26.9x502|O23.503|O35.302|O24.011|O99.411|P20.901|O36.601|O24.401|O98.1031|O35.827|O31.201|O35.101|O12.001|O99.6011|O22.901|O99.424|O99.608|O26.9x205|O99.510|O99.426|O99.3031|O15.101|O34.301|O32.301|O26.701|O41.803|O99.8019|Z33xx01|O31.002|O10.201|O26.9x404|Z36.303|O99.8011|O33.001|Z35.301|O98.404|O34.411|O35.802|O26.9x402|O71.501|O26.9x104|O35.822|O99.105|O26.9x203|O46.003|O43.104|O21.104|O99.430|O41.001|O99.8014|O34.802|O99.607|O98.807|O23.504|O26.9x406|Z31.101|O99.212|O34.404|O35.820|O32.002|O99.835|O35.003|O23.902|O30.802|O36.401|O34.005|O34.006|O26.9x503|O26.601|O26.9x407|Z34.901|O32.202|O44.102|O99.8039|O98.6031|O36.804|O34.803|O71.603|O99.2021|O26.9x109|Q51.810|O30.201|O15.901|D26.901|O99.5021|O71.001|O99.206|O74.901|O74.001|O48xx01|O99.813|O99.804|B37.304＋N77.1*|O26.9x105|O26.9x301|O43.103|O99.615|O36.001|N83.902|O34.814|O35.807|O26.9x508|O26.201|O99.0013|O26.9x108|O36.101|O99.821|O99.612|O26.9x501|O71.101|O99.1031|O99.407|O22.902|O35.901|O91.204|O35.808|O26.815|O71.503|O99.4011|O99.308|O30.801|O41.002|O34.506|O99.315|O23.401|O35.805|O35.801|O98.802|O99.8034|O99.703|O99.827|O99.807|O99.706|O20.001|O99.107|O91.205|O98.402|O26.9x509|O34.501|O34.816|O45.004|O43.001|Z35.701|O34.505|O35.821|O35.826|O99.825|O43.803|O71.901|Z35.206|O99.602|O26.9302|O26.401|O10.101|O74.002|O46.004|O34.603|O99.613|O21.106|O71.702|O98.301|Z35.205|O24.121|O99.7011|O26.605|O26.813|O14.102|O88.801|O41.103|O43.804|O99.8031|025xx01|O99.8015|O71.102|O34.702|O29.004|O99.403|O29.001|O99.809|O34.402|Z35.601|O99.423|O15.102|O92.101|O26.9x507|O26.608|O99.504|O10.901|O26.811|Z30.204|Z36.004|O32.302|O34.701|Z35.001|O99.202|Z36.005|O32.105|O26.9x103|O26.9x506|O26.9x107|Z35.204|O46.801|O33.002|O41.802|O22.402|O99.8035|O36.502|O99.4031|O26.301|O99.406|O99.505|O35.811|Z35.208|O34.808|O34.807|O99.207|O35.825|O23.502|O16xx01|O23.002|O34.408|O22.001|O91.208|O32.601|O24.301|O35.102|N83.903|O99.210|O40xx01|O26.9x304|O26.9x504|O45.902|O99.828|O26.9x303|O35.705|O33.704|O25xx01|O34.812|O99.508|O41.101|O22.102|O99.303|O71.802|O34.101|O99.6031|O23.510|O33.705|Z35.101|O99.808|Z36.401|O33.601|O43.109|O99.432|R10.202|O99.701|O88.202|O91.206|O36.803|O88.302|Z35.203|O99.204|O71.502|O74.202|O99.104|O98.2031|O34.806|O35.001|O43.808|O36.102|O71.801|O26.9401|Z35.401|O99.417|O45.003|O26.602|O99.805|O26.501|O43.802|O21.001|O28.301|O33.105|O99.818|O99.1012|O71.301|O45.801|O22.801|O41.104|O23.506|034.406|O99.833|034.703|035.823|O98.805|O98.403|O99.211|O34.401|046.005|071.601|099.506|034.302|O99.8037|O43.106|O98.4031|099.419|013xx01|026.610|O35.704|Z34.001|O10.902|O35.812|010.001|O34.805|098.5031|O98.8012|O98.3031|099.829|021.201|035.002|031.001|O35.815|O99.601|O41.102|O34.503|O35.818|O35.809|O43.108|O10.401|O99.819|O95xx01|O99.810|O99.609|O99.425|O98.4011|O99.3032|O44.002|O21.903|O99.422|O13xx01|O99.410|O43.003|O34.407|O43.102|O46.001|099.0012|034.405|O99.8012|099.201|O99.5031|O99.428|036.504|O99.705|099.605|O98.401|O43.107|034.818|095xx01|O99.427|O26.101|Z64.101|O32.401|Z36.801|035.702|O35.004|026.9x509|026.812|O34.403|O99.412|099.402|036.304|O23.507|Z35.102|Q52.104|099.103|034.409|O26.604|033.501|026.9x408|023.508|O98.501|O21.105|021.102|O34.201|N76.006|O99.3012|099.1011|O45.901|O99.611|O44.001|012.201|O34.502|O26.001|O98.8032|O99.420|035.804|O35.806|O99.302|O29.101|O33.101|099.603|O22.101|O99.0011|A34xx01|O13xx03|O99.503|O36.302|O99.409|O98.0031|O99.434|O99.306|O98.808|O33.706|O98.8031|O33.201|036.202|O36.303|O99.8016|O35.703|O30.901|O99.413|O99.431|Z36.003|Z35.201|O43.002|O43.101|Z36.501|071.602|O26.9501|O99.405|O22.202|O99.002|O91.207|O99.817|P08.002|O34.102|O99.101|O99.707|O88.201|O23.511|022.401|Z36.302|026.9x107|099.404|O99.7031|O91.101|O43.111|O33.702|O98.8011|O91.201|Z35.209|O74.201|099.401|023.509|022.201|O91.203|036.301|O99.203|O99.8017|O99.610|034.003|026.9109|O35.103|099.614|N87.902|Z36.901|O26.9x302|026.9x407|013xx03|011xx01|O28.901|099.8013|O24.111|O26.9x505|O32.104|O14.103)","[NULL]","[NULL]","[NULL]","[NULL]","(noCC)","[NULL]","[NULL]","[NULL]"
"620","MDCQ","QB10","脾切除术<17岁","[NULL]","(41.99001|41.33001|41.95001|39.1008|39.1005|41.2001|41.42002|41.94001|41.32001|41.43001|41.93001|41.41002|41.5002|41.5001)","(1-17)","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]","[NULL]"
